Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Discount,Unit_Price,Sales,Profit,Payment_Mode,Sales_Channel,Ship_Mode,Category
50765,150,1002,2025-04-15,4,0.05,20805.41,79060.56,10751.99,Cash on Delivery,Store,Standard,Electronics
50766,129,1036,2025-10-19,3,0.0,2828.09,8484.27,1896.53,Cash on Delivery,Mobile App,Standard,Storage
50767,44,1035,2025-02-12,2,0.05,12594.51,23929.57,-1095.14,Debit Card,Website,Standard,Storage
50768,39,1022,2025-04-16,2,0.0,70964.21,141928.42,19977.32,UPI,Mobile App,Standard,Electronics
50769,38,1041,2025-09-20,1,0.15,61681.89,52429.61,-6035.8,Credit Card,Mobile App,Express,Electronics
50770,138,1025,2026-05-12,1,0.0,9587.13,9587.13,603.13,UPI,Marketplace,Standard,Electronics
50771,84,1027,2026-05-02,5,0.0,1401.54,7007.7,1311.98,UPI,Website,Express,Accessories
50772,69,1026,2025-06-12,1,0.1,5311.67,4780.5,891.78,Credit Card,Marketplace,Express,Accessories
50773,146,1049,2025-09-20,3,0.0,14177.38,42532.14,5864.97,Debit Card,Website,Express,Furniture
50774,91,1038,2025-04-06,3,0.0,1215.75,3647.25,981.63,Credit Card,Website,Standard,Accessories
50775,137,1023,2026-04-16,1,0.0,33930.89,33930.89,3003.73,Debit Card,Website,Express,Electronics
50776,148,1056,2025-06-03,1,0.0,2092.68,2092.68,493.63,UPI,Website,Standard,Storage
50777,12,1049,2026-05-14,3,0.15,14177.38,36152.32,2951.87,UPI,Website,Standard,Furniture
50778,55,1056,2026-06-09,1,0.1,2092.68,1883.41,253.9,Net Banking,Mobile App,Standard,Storage
50779,111,1044,2026-03-06,2,0.0,25839.3,51678.6,6371.94,Cash on Delivery,Website,Express,Electronics
50780,122,1024,2025-07-25,5,0.1,42433.6,190951.2,23085.87,UPI,Website,Standard,Electronics
50781,23,1047,2026-08-17,3,0.1,2167.3,5851.71,769.09,Debit Card,Website,Standard,Accessories
50782,48,1020,2026-03-04,4,0.05,9187.2,34911.36,4389.3,UPI,Website,Express,Furniture
50783,83,1017,2026-02-07,1,0.05,6802.55,6462.42,1262.82,UPI,Marketplace,Standard,Networking
50784,120,1028,2026-06-18,1,0.2,6048.55,4838.84,1192.18,Net Banking,Store,Express,Accessories
50785,17,1059,2026-07-04,1,0.05,2989.86,2840.37,488.21,UPI,Website,Standard,Bags
50786,91,1035,2025-02-18,1,0.05,12594.51,11964.78,2134.91,Credit Card,Marketplace,Standard,Storage
50787,45,1024,2026-07-04,1,0.05,42433.6,40311.92,5205.47,Credit Card,Marketplace,Standard,Electronics
50788,33,1028,2026-04-22,5,0.15,6048.55,25706.34,7050.52,UPI,Store,Standard,Accessories
50789,78,1018,2025-05-09,1,0.1,3998.59,3598.73,270.96,UPI,Website,Standard,Accessories
50790,63,1040,2025-07-11,3,0.0,24809.39,74428.17,6463.49,UPI,Website,Standard,Furniture
50791,96,1022,2026-04-14,2,0.05,70964.21,134832.0,17549.53,Cash on Delivery,Mobile App,Standard,Electronics
50792,48,1034,2025-05-15,2,0.1,25181.87,45327.37,4830.29,Debit Card,Marketplace,Express,Office Equipment
50793,124,1023,2025-10-09,1,0.0,33930.89,33930.89,4160.34,Credit Card,Marketplace,Express,Electronics
50794,12,1020,2026-03-06,1,0.2,9187.2,7349.76,786.05,UPI,Mobile App,Standard,Furniture
50795,130,1059,2026-02-10,2,0.15,2989.86,5082.76,825.99,Debit Card,Website,Standard,Bags
50796,5,1021,2026-07-21,1,0.15,49224.66,41840.96,5516.47,UPI,Marketplace,Standard,Electronics
50797,111,1005,2025-03-11,3,0.0,4966.96,14900.88,2204.81,Credit Card,Marketplace,Express,Electronics
50798,52,1023,2025-07-03,1,0.05,33930.89,32234.35,3972.65,Net Banking,Mobile App,Express,Electronics
50799,58,1032,2026-09-06,1,0.05,241.73,229.64,49.62,Credit Card,Mobile App,Standard,Stationery
50800,3,1006,2025-12-21,3,0.1,2599.47,7018.57,1352.52,UPI,Mobile App,Standard,Accessories
50801,106,1019,2025-06-04,2,0.15,3726.15,6334.46,1201.58,UPI,Mobile App,Express,Bags
50802,25,1010,2025-06-30,1,0.0,14618.21,14618.21,992.35,UPI,Mobile App,Express,Furniture
50803,99,1031,2025-07-31,5,0.05,11800.24,56051.14,6791.69,Credit Card,Marketplace,Standard,Furniture
50804,109,1044,2025-12-12,1,0.1,25839.3,23255.37,2723.24,Cash on Delivery,Store,Express,Electronics
50805,127,1059,2025-06-27,5,0.15,2989.86,12706.9,3084.37,UPI,Mobile App,Standard,Bags
50806,107,1024,2026-01-23,3,0.15,42433.6,108205.68,15895.86,Debit Card,Website,Standard,Electronics
50807,46,1052,2025-10-05,5,0.0,206.78,1033.9,312.01,Debit Card,Website,Express,Stationery
50808,111,1013,2026-01-16,5,0.2,498.28,1993.12,371.95,UPI,Website,Standard,Stationery
50809,124,1047,2025-04-07,1,0.0,2167.3,2167.3,398.04,UPI,Website,Standard,Accessories
50810,48,1034,2026-01-24,4,0.05,25181.87,95691.11,9734.87,UPI,Website,Express,Office Equipment
50811,19,1046,2026-07-31,1,0.05,1557.14,1479.28,249.96,Debit Card,Mobile App,Express,Accessories
50812,134,1046,2025-03-26,2,0.0,1557.14,3114.28,794.43,Credit Card,Website,Standard,Accessories
50813,23,1032,2025-07-23,1,0.05,241.73,229.64,73.15,Net Banking,Website,Standard,Stationery
50814,90,1016,2026-03-09,2,0.05,2337.23,4440.74,597.43,Cash on Delivery,Marketplace,Express,Storage
50815,36,1032,2026-01-20,4,0.05,241.73,918.57,198.23,Net Banking,Website,Standard,Stationery
50816,19,1050,2026-02-25,2,0.0,23722.8,47445.6,5131.53,Cash on Delivery,Mobile App,Same Day,Furniture
50817,117,1059,2025-12-15,1,0.0,2989.86,2989.86,641.26,Net Banking,Store,Express,Bags
50818,22,1056,2026-03-02,1,0.0,2092.68,2092.68,230.85,Cash on Delivery,Mobile App,Standard,Storage
50819,101,1011,2026-01-15,4,0.1,11263.8,40549.68,2887.44,Net Banking,Website,Standard,Furniture
50820,104,1036,2025-02-16,2,0.0,2828.09,5656.18,1127.78,Net Banking,Website,Express,Storage
50821,10,1007,2026-04-14,2,0.05,3195.83,6072.08,693.69,Net Banking,Mobile App,Same Day,Accessories
50822,26,1041,2025-10-06,2,0.1,61681.89,111027.4,13014.81,Cash on Delivery,Mobile App,Standard,Electronics
50823,120,1060,2025-02-02,1,0.15,25984.19,22086.56,2516.16,Credit Card,Website,Standard,Furniture
50824,77,1004,2025-09-12,2,0.0,20837.66,41675.32,5913.23,Debit Card,Mobile App,Express,Electronics
50825,19,1040,2025-09-29,3,0.2,24809.39,59542.54,6345.47,Credit Card,Mobile App,Standard,Furniture
50826,149,1057,2025-02-24,5,0.0,6035.46,30177.3,4717.34,Cash on Delivery,Website,Standard,Networking
50827,40,1051,2026-09-13,2,0.0,10450.86,20901.72,2726.39,Credit Card,Mobile App,Express,Furniture
50828,1,1024,2025-05-19,5,0.0,42433.6,212168.0,29312.47,Net Banking,Website,Express,Electronics
50829,139,1007,2025-07-25,4,0.0,3195.83,12783.32,2192.74,Net Banking,Website,Express,Accessories
50830,3,1056,2025-10-02,1,0.15,2092.68,1778.78,322.84,Cash on Delivery,Marketplace,Express,Storage
50831,84,1056,2026-06-03,2,0.0,2092.68,4185.36,816.87,UPI,Website,Standard,Storage
50832,149,1035,2026-04-08,2,0.1,12594.51,22670.12,5623.15,Debit Card,Mobile App,Express,Storage
50833,87,1059,2026-04-26,1,0.05,2989.86,2840.37,633.03,Net Banking,Mobile App,Standard,Bags
50834,88,1001,2025-05-28,1,0.0,58323.17,58323.17,9607.94,Cash on Delivery,Website,Standard,Electronics
50835,59,1037,2026-06-11,4,0.05,2643.15,10043.97,1478.1,Cash on Delivery,Store,Express,Networking
50836,20,1003,2026-06-01,1,0.0,19839.12,19839.12,2281.66,Debit Card,Website,Express,Electronics
50837,86,1057,2025-10-16,1,0.05,6035.46,5733.69,-475.44,Debit Card,Website,Express,Networking
50838,135,1041,2025-12-07,1,0.05,61681.89,58597.8,7377.1,UPI,Store,Standard,Electronics
50839,14,1055,2025-01-24,1,0.05,15982.2,15183.09,2126.88,Cash on Delivery,Marketplace,Same Day,Storage
50840,133,1034,2026-04-19,1,0.0,25181.87,25181.87,4507.32,UPI,Marketplace,Standard,Office Equipment
50841,63,1005,2026-08-22,1,0.15,4966.96,4221.92,655.51,Debit Card,Website,Express,Electronics
50842,81,1002,2025-10-22,4,0.05,20805.41,79060.56,9586.69,Net Banking,Website,Express,Electronics
50843,25,1021,2025-12-03,4,0.0,49224.66,196898.64,29210.49,Credit Card,Mobile App,Standard,Electronics
50844,94,1045,2025-11-07,2,0.05,2649.49,5034.03,686.52,UPI,Website,Express,Electronics
50845,28,1010,2025-02-21,2,0.0,14618.21,29236.42,3725.3,UPI,Website,Express,Furniture
50846,41,1052,2026-01-22,5,0.2,206.78,827.12,-39.24,Cash on Delivery,Marketplace,Express,Stationery
50847,109,1015,2026-03-26,4,0.15,8390.1,28526.34,4970.2,Credit Card,Website,Express,Storage
50848,8,1030,2026-08-02,1,0.0,8425.83,8425.83,915.01,UPI,Website,Express,Furniture
50849,68,1013,2026-08-03,5,0.1,498.28,2242.26,611.98,Debit Card,Website,Standard,Stationery
50850,90,1028,2025-11-03,1,0.1,6048.55,5443.7,938.21,UPI,Mobile App,Standard,Accessories
50851,20,1028,2026-08-21,1,0.05,6048.55,5746.12,517.17,Cash on Delivery,Mobile App,Same Day,Accessories
50852,45,1001,2025-11-26,2,0.0,58323.17,116646.34,11555.38,UPI,Marketplace,Same Day,Electronics
50853,52,1035,2026-02-04,3,0.2,12594.51,30226.82,5367.75,UPI,Website,Same Day,Storage
50854,100,1048,2026-01-11,1,0.2,4559.9,3647.92,739.84,UPI,Website,Standard,Accessories
50855,147,1057,2026-09-15,1,0.2,6035.46,4828.37,1124.88,Credit Card,Mobile App,Standard,Networking
50856,126,1020,2026-04-05,1,0.2,9187.2,7349.76,912.12,Credit Card,Website,Express,Furniture
50857,29,1053,2025-03-16,2,0.2,453.24,725.18,-65.64,Net Banking,Mobile App,Express,Stationery
50858,3,1053,2025-02-14,5,0.1,453.24,2039.58,486.01,Credit Card,Store,Standard,Stationery
50859,8,1060,2025-09-13,1,0.0,25984.19,25984.19,3552.59,UPI,Mobile App,Standard,Furniture
50860,90,1023,2025-11-18,1,0.05,33930.89,32234.35,3646.44,UPI,Mobile App,Standard,Electronics
50861,24,1052,2026-02-21,1,0.0,206.78,206.78,-5.33,UPI,Store,Standard,Stationery
50862,35,1034,2025-10-28,1,0.0,25181.87,25181.87,2680.63,Cash on Delivery,Website,Standard,Office Equipment
50863,128,1004,2025-11-17,1,0.15,20837.66,17712.01,3021.33,UPI,Store,Standard,Electronics
50864,132,1017,2026-07-29,2,0.15,6802.55,11564.34,2135.7,Cash on Delivery,Mobile App,Standard,Networking
50865,126,1041,2025-07-28,2,0.05,61681.89,117195.59,12863.95,UPI,Mobile App,Express,Electronics
50866,39,1010,2025-11-04,2,0.1,14618.21,26312.78,2821.52,UPI,Store,Express,Furniture
50867,93,1027,2025-12-14,4,0.0,1401.54,5606.16,1246.95,UPI,Mobile App,Same Day,Accessories
50868,92,1047,2025-10-19,2,0.0,2167.3,4334.6,819.1,UPI,Mobile App,Standard,Accessories
50869,28,1009,2026-08-27,1,0.15,20536.09,17455.68,1694.35,Net Banking,Website,Standard,Furniture
50870,84,1030,2026-08-23,2,0.05,8425.83,16009.08,1507.52,Credit Card,Mobile App,Standard,Furniture
50871,79,1013,2025-11-16,1,0.05,498.28,473.37,122.08,UPI,Mobile App,Standard,Stationery
50872,60,1033,2025-10-08,4,0.05,477.24,1813.51,400.96,Debit Card,Website,Standard,Stationery
50873,113,1015,2026-01-02,1,0.0,8390.1,8390.1,1359.46,Debit Card,Marketplace,Express,Storage
50874,102,1058,2025-04-23,1,0.15,3369.95,2864.46,404.5,Cash on Delivery,Mobile App,Express,Accessories
50875,80,1005,2025-09-23,3,0.15,4966.96,12665.75,1674.67,Cash on Delivery,Mobile App,Express,Electronics
50876,109,1058,2025-05-16,2,0.1,3369.95,6065.91,1164.81,Debit Card,Website,Standard,Accessories
50877,115,1048,2025-03-31,1,0.0,4559.9,4559.9,847.45,Net Banking,Mobile App,Standard,Accessories
50878,86,1052,2025-03-01,3,0.1,206.78,558.31,139.85,Net Banking,Website,Standard,Stationery
50879,41,1052,2026-01-01,1,0.2,206.78,165.42,46.23,Credit Card,Website,Standard,Stationery
50880,114,1012,2025-01-01,4,0.1,390.94,1407.38,389.9,Debit Card,Mobile App,Express,Stationery
50881,108,1056,2026-02-07,4,0.05,2092.68,7952.18,1605.45,UPI,Website,Standard,Storage
50882,148,1036,2025-09-27,1,0.0,2828.09,2828.09,482.1,Net Banking,Website,Express,Storage
50883,23,1058,2025-08-17,2,0.05,3369.95,6402.9,-623.39,Cash on Delivery,Mobile App,Standard,Accessories
50884,63,1053,2026-04-25,2,0.0,453.24,906.48,167.59,UPI,Website,Same Day,Stationery
50885,139,1035,2025-12-02,3,0.05,12594.51,35894.35,5617.86,Net Banking,Store,Same Day,Storage
50886,78,1023,2026-04-02,1,0.0,33930.89,33930.89,4430.08,Cash on Delivery,Store,Standard,Electronics
50887,142,1008,2026-03-19,1,0.0,3937.51,3937.51,651.28,UPI,Mobile App,Express,Accessories
50888,2,1007,2025-01-21,1,0.15,3195.83,2716.46,554.77,Credit Card,Store,Standard,Accessories
50889,6,1024,2025-05-15,3,0.05,42433.6,120935.76,12382.36,Cash on Delivery,Marketplace,Express,Electronics
50890,120,1049,2025-12-22,1,0.05,14177.38,13468.51,940.16,Cash on Delivery,Website,Express,Furniture
50891,54,1031,2026-08-31,2,0.05,11800.24,22420.46,2910.84,UPI,Marketplace,Express,Furniture
50892,79,1029,2025-04-07,3,0.05,15282.9,43556.26,4291.13,UPI,Website,Express,Furniture
50893,65,1015,2025-03-07,5,0.15,8390.1,35657.92,5236.49,Debit Card,Marketplace,Standard,Storage
50894,62,1034,2026-08-10,1,0.0,25181.87,25181.87,2677.07,UPI,Mobile App,Express,Office Equipment
50895,141,1039,2026-08-26,1,0.15,2825.6,2401.76,498.8,UPI,Website,Express,Bags
50896,15,1059,2025-04-15,3,0.0,2989.86,8969.58,2219.71,UPI,Website,Standard,Bags
50897,116,1044,2025-09-08,1,0.0,25839.3,25839.3,3061.24,UPI,Store,Standard,Electronics
50898,134,1037,2026-01-26,1,0.05,2643.15,2510.99,406.62,Credit Card,Website,Express,Networking
50899,99,1055,2025-05-02,5,0.2,15982.2,63928.8,14220.11,Debit Card,Website,Express,Storage
50900,60,1026,2025-07-23,4,0.0,5311.67,21246.68,2556.83,Debit Card,Website,Standard,Accessories
50901,25,1057,2025-09-04,3,0.05,6035.46,17201.06,4189.51,Net Banking,Mobile App,Express,Networking
50902,103,1023,2026-02-04,4,0.0,33930.89,135723.56,27131.31,Credit Card,Marketplace,Express,Electronics
50903,71,1008,2025-07-11,1,0.0,3937.51,3937.51,318.63,UPI,Marketplace,Standard,Accessories
50904,23,1026,2025-09-14,1,0.15,5311.67,4514.92,883.61,UPI,Mobile App,Standard,Accessories
50905,54,1008,2025-06-30,1,0.1,3937.51,3543.76,596.65,UPI,Website,Standard,Accessories
50906,145,1008,2026-04-19,1,0.05,3937.51,3740.63,704.55,UPI,Website,Express,Accessories
50907,40,1053,2025-04-06,5,0.05,453.24,2152.89,469.13,UPI,Mobile App,Standard,Stationery
50908,27,1048,2025-05-24,1,0.05,4559.9,4331.9,1021.1,UPI,Marketplace,Standard,Accessories
50909,103,1014,2025-06-05,2,0.0,18785.33,37570.66,5129.63,UPI,Marketplace,Express,Office Equipment
50910,30,1051,2026-07-19,4,0.05,10450.86,39713.27,3493.02,Debit Card,Mobile App,Express,Furniture
50911,138,1005,2026-08-12,3,0.0,4966.96,14900.88,1863.74,Debit Card,Mobile App,Express,Electronics
50912,129,1018,2025-11-08,1,0.15,3998.59,3398.8,756.74,Cash on Delivery,Mobile App,Standard,Accessories
50913,148,1043,2025-04-08,2,0.05,16033.91,30464.43,2929.02,Net Banking,Mobile App,Express,Electronics
50914,137,1019,2026-04-17,2,0.0,3726.15,7452.3,903.13,Credit Card,Mobile App,Standard,Bags
50915,37,1044,2025-11-03,4,0.05,25839.3,98189.34,18360.66,UPI,Marketplace,Standard,Electronics
50916,32,1053,2026-06-14,2,0.15,453.24,770.51,158.79,Credit Card,Mobile App,Express,Stationery
50917,52,1004,2025-08-13,1,0.0,20837.66,20837.66,2627.04,UPI,Store,Express,Electronics
50918,71,1002,2026-09-15,4,0.2,20805.41,66577.31,-7369.81,Credit Card,Mobile App,Standard,Electronics
50919,132,1057,2026-05-18,5,0.05,6035.46,28668.44,5461.29,Credit Card,Website,Express,Networking
50920,111,1032,2025-05-20,2,0.1,241.73,435.11,145.15,Credit Card,Website,Standard,Stationery
50921,97,1031,2026-03-29,1,0.2,11800.24,9440.19,1170.91,UPI,Mobile App,Standard,Furniture
50922,132,1028,2025-06-28,2,0.05,6048.55,11492.24,1530.67,Debit Card,Mobile App,Standard,Accessories
50923,97,1027,2025-08-06,5,0.0,1401.54,7007.7,974.76,Net Banking,Mobile App,Standard,Accessories
50924,57,1042,2025-06-06,5,0.1,68597.09,308686.9,-23687.37,Net Banking,Marketplace,Express,Electronics
50925,62,1035,2026-03-02,2,0.0,12594.51,25189.02,4266.46,Debit Card,Website,Express,Storage
50926,78,1010,2025-06-13,1,0.05,14618.21,13887.3,-455.42,Credit Card,Mobile App,Express,Furniture
50927,14,1038,2026-02-02,2,0.2,1215.75,1945.2,459.17,UPI,Marketplace,Standard,Accessories
50928,112,1041,2025-12-29,4,0.05,61681.89,234391.18,23188.61,Debit Card,Mobile App,Standard,Electronics
50929,98,1007,2026-04-13,5,0.1,3195.83,14381.24,3821.17,Credit Card,Mobile App,Standard,Accessories
50930,110,1023,2026-09-11,1,0.05,33930.89,32234.35,5868.91,UPI,Website,Express,Electronics
50931,81,1048,2025-01-06,1,0.0,4559.9,4559.9,862.17,UPI,Mobile App,Standard,Accessories
50932,118,1038,2026-09-09,2,0.0,1215.75,2431.5,533.26,Cash on Delivery,Marketplace,Standard,Accessories
50933,143,1009,2025-03-10,1,0.05,20536.09,19509.29,1564.39,Debit Card,Store,Express,Furniture
50934,86,1003,2025-11-25,5,0.0,19839.12,99195.6,14664.79,Credit Card,Mobile App,Express,Electronics
50935,67,1035,2025-08-01,1,0.05,12594.51,11964.78,1917.61,Debit Card,Website,Standard,Storage
50936,16,1028,2026-02-03,3,0.05,6048.55,17238.37,2623.02,Credit Card,Marketplace,Standard,Accessories
50937,117,1058,2026-03-26,5,0.15,3369.95,14322.29,2682.12,Credit Card,Marketplace,Express,Accessories
50938,136,1032,2026-06-20,3,0.0,241.73,725.19,156.21,UPI,Website,Standard,Stationery
50939,105,1056,2025-09-08,4,0.15,2092.68,7115.11,1189.1,Credit Card,Marketplace,Standard,Storage
50940,130,1013,2026-08-05,1,0.05,498.28,473.37,137.35,Debit Card,Website,Express,Stationery
50941,130,1027,2025-07-20,4,0.1,1401.54,5045.54,834.77,UPI,Website,Standard,Accessories
50942,120,1009,2025-05-08,2,0.05,20536.09,39018.57,5930.34,Net Banking,Website,Standard,Furniture
50943,76,1035,2025-08-25,1,0.0,12594.51,12594.51,1606.15,UPI,Website,Standard,Storage
50944,15,1012,2025-11-26,1,0.2,390.94,312.75,101.74,Debit Card,Marketplace,Standard,Stationery
50945,1,1030,2026-02-21,1,0.0,8425.83,8425.83,719.57,Debit Card,Mobile App,Standard,Furniture
50946,31,1021,2026-06-03,2,0.0,49224.66,98449.32,12795.56,Debit Card,Website,Standard,Electronics
50947,65,1012,2025-05-21,1,0.15,390.94,332.3,71.15,Debit Card,Mobile App,Standard,Stationery
50948,112,1006,2025-07-08,2,0.05,2599.47,4938.99,913.1,Cash on Delivery,Mobile App,Standard,Accessories
50949,69,1031,2026-08-08,2,0.2,11800.24,18880.38,2442.99,Credit Card,Website,Express,Furniture
50950,4,1057,2025-10-02,1,0.05,6035.46,5733.69,1296.35,Net Banking,Website,Same Day,Networking
50951,32,1012,2025-05-31,3,0.0,390.94,1172.82,355.2,Debit Card,Mobile App,Standard,Stationery
50952,147,1025,2026-09-07,1,0.0,9587.13,9587.13,-955.73,UPI,Website,Standard,Electronics
50953,149,1014,2025-10-07,4,0.05,18785.33,71384.25,10398.9,UPI,Marketplace,Express,Office Equipment
50954,57,1049,2026-09-06,1,0.0,14177.38,14177.38,1291.19,Credit Card,Website,Same Day,Furniture
50955,121,1025,2026-07-27,4,0.2,9587.13,30678.82,3118.25,UPI,Marketplace,Express,Electronics
50956,108,1059,2026-07-19,1,0.0,2989.86,2989.86,424.81,Credit Card,Marketplace,Standard,Bags
50957,140,1015,2025-12-29,1,0.2,8390.1,6712.08,1091.87,Credit Card,Website,Standard,Storage
50958,134,1005,2026-05-13,1,0.0,4966.96,4966.96,681.16,Debit Card,Website,Standard,Electronics
50959,95,1035,2026-08-22,4,0.0,12594.51,50378.04,5254.03,UPI,Store,Express,Storage
50960,60,1040,2025-06-17,4,0.0,24809.39,99237.56,10804.81,Net Banking,Mobile App,Standard,Furniture
50961,94,1060,2025-01-24,1,0.0,25984.19,25984.19,3811.56,Credit Card,Mobile App,Standard,Furniture
50962,48,1053,2025-07-19,2,0.05,453.24,861.16,257.69,Debit Card,Website,Standard,Stationery
50963,53,1054,2026-02-01,2,0.0,28828.67,57657.34,7032.83,UPI,Website,Standard,Office Equipment
50964,92,1039,2025-12-07,1,0.05,2825.6,2684.32,353.29,Credit Card,Mobile App,Standard,Bags
50965,86,1022,2025-02-20,2,0.05,70964.21,134832.0,19301.36,UPI,Marketplace,Standard,Electronics
50966,88,1026,2025-12-16,3,0.0,5311.67,15935.01,1562.16,Debit Card,Website,Express,Accessories
50967,58,1009,2025-04-19,5,0.0,20536.09,102680.45,14053.43,UPI,Marketplace,Express,Furniture
50968,62,1026,2025-11-11,4,0.0,5311.67,21246.68,4049.66,Cash on Delivery,Mobile App,Express,Accessories
50969,2,1022,2025-12-25,1,0.0,70964.21,70964.21,12942.11,UPI,Website,Standard,Electronics
50970,91,1003,2026-02-01,1,0.0,19839.12,19839.12,1599.21,Credit Card,Website,Express,Electronics
50971,87,1013,2025-09-15,2,0.0,498.28,996.56,287.49,UPI,Website,Express,Stationery
50972,141,1033,2025-09-12,1,0.05,477.24,453.38,106.41,Debit Card,Mobile App,Standard,Stationery
50973,76,1023,2026-02-27,2,0.0,33930.89,67861.78,8179.51,Credit Card,Mobile App,Standard,Electronics
50974,71,1060,2026-04-12,1,0.0,25984.19,25984.19,1996.88,Credit Card,Mobile App,Express,Furniture
50975,11,1029,2026-05-19,1,0.05,15282.9,14518.76,-1158.23,UPI,Website,Standard,Furniture
50976,30,1058,2025-07-27,1,0.05,3369.95,3201.45,735.53,UPI,Marketplace,Standard,Accessories
50977,51,1040,2025-09-22,1,0.0,24809.39,24809.39,3800.8,UPI,Mobile App,Standard,Furniture
50978,57,1003,2025-07-26,4,0.0,19839.12,79356.48,12604.21,Cash on Delivery,Mobile App,Standard,Electronics
50979,55,1013,2025-11-25,1,0.05,498.28,473.37,98.77,Credit Card,Mobile App,Standard,Stationery
50980,60,1043,2025-03-21,5,0.0,16033.91,80169.55,8120.34,UPI,Website,Standard,Electronics
50981,116,1033,2025-09-25,1,0.05,477.24,453.38,76.05,Cash on Delivery,Marketplace,Standard,Stationery
50982,20,1019,2025-04-28,1,0.2,3726.15,2980.92,749.94,UPI,Mobile App,Express,Bags
50983,50,1032,2025-11-28,1,0.05,241.73,229.64,45.68,Credit Card,Website,Standard,Stationery
50984,25,1055,2026-06-14,3,0.0,15982.2,47946.6,11440.88,Debit Card,Website,Standard,Storage
50985,47,1024,2026-09-06,1,0.1,42433.6,38190.24,5538.24,Cash on Delivery,Mobile App,Standard,Electronics
50986,103,1003,2025-10-06,1,0.0,19839.12,19839.12,2766.27,Debit Card,Mobile App,Express,Electronics
50987,8,1019,2025-02-05,4,0.0,3726.15,14904.6,2640.69,Credit Card,Website,Same Day,Bags
50988,51,1057,2025-05-22,2,0.0,6035.46,12070.92,2350.32,Cash on Delivery,Marketplace,Standard,Networking
50989,4,1046,2025-03-07,1,0.2,1557.14,1245.71,248.29,UPI,Marketplace,Standard,Accessories
50990,144,1051,2026-04-19,4,0.2,10450.86,33442.75,3379.89,Cash on Delivery,Website,Standard,Furniture
50991,110,1055,2026-09-06,4,0.05,15982.2,60732.36,12605.72,Net Banking,Marketplace,Standard,Storage
50992,37,1008,2025-12-12,1,0.05,3937.51,3740.63,724.43,Cash on Delivery,Mobile App,Express,Accessories
50993,30,1017,2025-04-21,2,0.1,6802.55,12244.59,1715.98,UPI,Store,Standard,Networking
50994,15,1004,2025-01-14,1,0.05,20837.66,19795.78,2913.05,UPI,Website,Same Day,Electronics
50995,71,1001,2026-09-01,1,0.05,58323.17,55407.01,7101.52,Debit Card,Website,Standard,Electronics
50996,114,1051,2025-07-17,2,0.2,10450.86,16721.38,2037.19,Credit Card,Mobile App,Standard,Furniture
50997,88,1057,2025-03-11,1,0.1,6035.46,5431.91,831.22,Credit Card,Website,Express,Networking
50998,133,1010,2025-04-21,5,0.0,14618.21,73091.05,5901.32,Cash on Delivery,Marketplace,Standard,Furniture
50999,52,1044,2025-06-09,5,0.05,25839.3,122736.67,22046.34,Debit Card,Mobile App,Express,Electronics
51000,42,1033,2026-02-13,1,0.2,477.24,381.79,122.81,UPI,Website,Standard,Stationery
